pair,timestamp,score,gross_r,net_r,exit_reason
USD/CHF,2023-04-13T09:45:00+00:00,74.57,0.2858,0.2763,time_exit
USD/CAD,2023-04-13T14:00:00+00:00,77.02,0.8928,0.8658,time_exit
AUD/USD,2023-04-13T17:00:00+00:00,72.73,-0.1643,-0.1841,time_exit
EUR/USD,2023-04-13T17:30:00+00:00,79.88,0.0279,0.012,time_exit
GBP/USD,2023-04-13T19:00:00+00:00,73.23,0.7344,0.6936,time_exit
USD/CHF,2023-04-13T19:00:00+00:00,70.27,0.221,0.1808,time_exit
USD/CAD,2023-04-14T02:15:00+00:00,71.69,-0.1292,-0.1858,time_exit
EUR/USD,2023-04-14T02:45:00+00:00,75.47,-0.5484,-0.5598,time_exit
GBP/USD,2023-04-14T04:15:00+00:00,71.99,-1.0,-1.0487,stop_loss
USD/CHF,2023-04-14T04:15:00+00:00,71.01,-1.0,-1.0421,stop_loss
EUR/USD,2023-04-14T12:00:00+00:00,76.06,-1.0,-1.0164,stop_loss
USD/CAD,2023-04-14T12:30:00+00:00,70.2,1.5,1.4194,take_profit
USD/CHF,2023-04-14T13:30:00+00:00,70.88,-1.0,-1.0476,stop_loss
USD/JPY,2023-04-17T01:15:00+00:00,75.25,0.4319,0.4128,time_exit
USD/JPY,2023-04-17T10:30:00+00:00,73.85,-1.0,-1.019,stop_loss
USD/JPY,2023-04-17T12:30:00+00:00,74.57,1.5,1.47,take_profit
EUR/USD,2023-04-17T12:45:00+00:00,73.46,0.8096,0.8006,time_exit
USD/JPY,2023-04-17T15:00:00+00:00,74.71,-0.2034,-0.2108,time_exit
USD/JPY,2023-04-18T10:45:00+00:00,72.83,-1.0,-1.039,stop_loss
USD/JPY,2023-04-18T13:00:00+00:00,73.28,-0.3537,-0.3713,time_exit
EUR/USD,2023-04-18T16:45:00+00:00,74.21,0.2304,0.2189,time_exit
USD/JPY,2023-04-19T02:00:00+00:00,70.87,1.5,1.4783,take_profit
USD/JPY,2023-04-19T08:15:00+00:00,75.58,-1.0,-1.0124,stop_loss
EUR/USD,2023-04-19T09:30:00+00:00,70.77,-1.0,-1.0068,stop_loss
USD/CHF,2023-04-19T09:30:00+00:00,72.78,-1.0,-1.041,stop_loss
USD/CAD,2023-04-19T11:00:00+00:00,70.03,0.2891,0.2656,time_exit
USD/JPY,2023-04-19T13:45:00+00:00,71.68,1.5,1.4699,take_profit
USD/JPY,2023-04-19T15:45:00+00:00,78.36,-0.0717,-0.0811,time_exit
USD/JPY,2023-04-20T01:00:00+00:00,70.45,-1.0,-1.0223,stop_loss
EUR/USD,2023-04-20T08:00:00+00:00,70.69,-1.0,-1.0198,stop_loss
USD/JPY,2023-04-20T09:00:00+00:00,71.25,-1.0,-1.0108,stop_loss
GBP/USD,2023-04-20T10:30:00+00:00,70.82,-1.0,-1.0371,stop_loss
USD/CHF,2023-04-20T10:45:00+00:00,71.4,-1.0,-1.0321,stop_loss
EUR/USD,2023-04-20T12:30:00+00:00,73.71,0.0064,-0.0128,time_exit
GBP/USD,2023-04-20T12:30:00+00:00,71.49,-0.2153,-0.2491,time_exit
USD/CAD,2023-04-20T15:15:00+00:00,70.42,1.1095,1.052,time_exit
USD/JPY,2023-04-21T01:45:00+00:00,70.69,0.5948,0.5751,time_exit
USD/CHF,2023-04-21T11:30:00+00:00,75.71,-1.0,-1.0361,stop_loss
USD/CAD,2023-04-21T13:45:00+00:00,77.37,-0.3418,-0.3721,time_exit
GBP/USD,2023-04-21T14:00:00+00:00,73.55,-1.0,-1.0251,stop_loss
EUR/USD,2023-04-21T15:00:00+00:00,71.31,0.3578,0.3493,time_exit
USD/CAD,2023-04-21T15:45:00+00:00,74.81,0.5569,0.4835,time_exit
EUR/USD,2023-04-24T00:15:00+00:00,71.35,-1.0,-1.0237,stop_loss
EUR/USD,2023-04-24T07:15:00+00:00,71.29,1.5,1.4658,take_profit
EUR/USD,2023-04-24T08:15:00+00:00,75.22,1.5,1.4808,take_profit
USD/CHF,2023-04-24T08:45:00+00:00,71.55,0.3903,0.3646,time_exit
USD/JPY,2023-04-24T09:00:00+00:00,70.89,1.5,1.4713,take_profit
EUR/USD,2023-04-24T09:15:00+00:00,74.42,0.5292,0.5219,time_exit
GBP/USD,2023-04-24T10:00:00+00:00,71.63,1.5,1.451,take_profit
USD/JPY,2023-04-24T10:30:00+00:00,74.45,-0.6923,-0.7097,time_exit
USD/CAD,2023-04-24T14:45:00+00:00,70.09,-0.3055,-0.377,time_exit
GBP/USD,2023-04-24T17:45:00+00:00,72.91,0.2012,0.1693,time_exit
USD/CHF,2023-04-24T18:00:00+00:00,76.11,0.3438,0.2995,time_exit
EUR/USD,2023-04-24T18:30:00+00:00,77.69,0.3225,0.3117,time_exit
EUR/USD,2023-04-25T03:45:00+00:00,72.87,-1.0,-1.0364,stop_loss
GBP/USD,2023-04-25T08:00:00+00:00,70.15,-1.0,-1.067,stop_loss
EUR/USD,2023-04-25T08:15:00+00:00,74.65,1.5,1.4732,take_profit
EUR/USD,2023-04-25T09:15:00+00:00,72.22,-1.0,-1.018,stop_loss
USD/JPY,2023-04-25T09:30:00+00:00,72.38,-1.0,-1.0136,stop_loss
USD/CAD,2023-04-25T11:45:00+00:00,72.88,1.5,1.4634,take_profit
USD/JPY,2023-04-25T17:00:00+00:00,70.16,-1.0,-1.0328,stop_loss
AUD/USD,2023-04-25T17:30:00+00:00,70.22,0.0095,-0.0166,time_exit
USD/CAD,2023-04-25T17:45:00+00:00,71.17,-0.2069,-0.2276,time_exit
AUD/USD,2023-04-26T02:45:00+00:00,72.13,0.6598,0.5988,time_exit
USD/JPY,2023-04-26T08:00:00+00:00,77.27,-1.0,-1.0217,stop_loss
GBP/USD,2023-04-26T10:00:00+00:00,71.73,-0.2671,-0.2846,time_exit
AUD/USD,2023-04-26T12:00:00+00:00,76.29,-1.0,-1.0609,stop_loss
USD/JPY,2023-04-26T12:45:00+00:00,70.56,1.5,1.4816,take_profit
AUD/USD,2023-04-26T14:00:00+00:00,74.72,-0.0385,-0.1077,time_exit
EUR/USD,2023-04-27T05:15:00+00:00,73.81,-1.0,-1.0108,stop_loss
EUR/USD,2023-04-27T10:45:00+00:00,72.67,-1.0,-1.0159,stop_loss
USD/JPY,2023-04-27T11:00:00+00:00,70.03,-1.0,-1.0099,stop_loss
AUD/USD,2023-04-27T13:30:00+00:00,71.74,-1.0,-1.0275,stop_loss
GBP/USD,2023-04-28T06:45:00+00:00,71.48,-1.0,-1.055,stop_loss
USD/CAD,2023-04-28T08:15:00+00:00,70.97,-1.0,-1.019,stop_loss
USD/JPY,2023-04-30T23:00:00+00:00,70.86,1.5,1.4797,take_profit
USD/JPY,2023-05-01T03:00:00+00:00,76.95,0.0284,0.0201,time_exit
USD/JPY,2023-05-01T12:15:00+00:00,79.81,1.5,1.4828,take_profit
USD/JPY,2023-05-01T15:00:00+00:00,80.69,0.1147,0.1089,time_exit
USD/JPY,2023-05-02T00:30:00+00:00,72.75,1.5,1.4572,take_profit
USD/JPY,2023-05-02T04:45:00+00:00,81.76,-1.0,-1.0142,stop_loss
USD/CHF,2023-05-02T06:15:00+00:00,70.77,1.5,1.4604,take_profit
EUR/USD,2023-05-02T07:45:00+00:00,73.74,1.5,1.4828,take_profit
GBP/USD,2023-05-02T08:00:00+00:00,71.08,-0.1807,-0.2017,time_exit
EUR/USD,2023-05-02T08:15:00+00:00,73.71,-0.665,-0.6703,time_exit
USD/CHF,2023-05-02T09:30:00+00:00,72.3,-1.0,-1.0275,stop_loss
USD/JPY,2023-05-02T12:15:00+00:00,73.91,-1.0,-1.0247,stop_loss
USD/JPY,2023-05-02T14:15:00+00:00,71.31,-1.0,-1.0205,stop_loss
USD/JPY,2023-05-02T14:45:00+00:00,70.24,0.1284,0.1101,time_exit
USD/JPY,2023-05-03T07:15:00+00:00,71.5,-1.0,-1.0364,stop_loss
EUR/USD,2023-05-03T07:30:00+00:00,79.15,0.6303,0.6206,time_exit
USD/JPY,2023-05-03T08:30:00+00:00,71.75,-1.0,-1.0321,stop_loss
USD/JPY,2023-05-03T11:00:00+00:00,71.13,1.5,1.4663,take_profit
USD/CHF,2023-05-03T16:00:00+00:00,76.48,1.5,1.4589,take_profit
GBP/USD,2023-05-03T16:30:00+00:00,71.02,0.4936,0.4796,time_exit
EUR/USD,2023-05-03T16:45:00+00:00,77.86,1.5,1.4897,take_profit
AUD/USD,2023-05-03T17:30:00+00:00,70.14,-1.0,-1.0285,stop_loss
EUR/USD,2023-05-03T18:15:00+00:00,76.96,-1.0,-1.0168,stop_loss
USD/CHF,2023-05-03T18:15:00+00:00,73.16,1.0518,1.0181,time_exit
EUR/USD,2023-05-03T18:45:00+00:00,77.13,1.0137,0.9996,time_exit
GBP/USD,2023-05-04T01:45:00+00:00,75.31,-1.0,-1.0269,stop_loss
EUR/USD,2023-05-04T04:00:00+00:00,77.86,-1.0,-1.02,stop_loss
USD/JPY,2023-05-04T06:30:00+00:00,77.5,-1.0,-1.0105,stop_loss
USD/CAD,2023-05-04T08:00:00+00:00,71.03,-1.0,-1.0429,stop_loss
EUR/USD,2023-05-04T09:15:00+00:00,74.18,1.5,1.4762,take_profit
GBP/USD,2023-05-04T09:15:00+00:00,75.33,-1.0,-1.0681,stop_loss
EUR/USD,2023-05-04T11:15:00+00:00,80.83,-1.0,-1.0062,stop_loss
USD/JPY,2023-05-04T11:45:00+00:00,72.3,1.5,1.4745,take_profit
GBP/USD,2023-05-04T13:00:00+00:00,75.78,0.1501,0.1126,time_exit
USD/JPY,2023-05-04T13:00:00+00:00,76.0,1.5,1.4807,take_profit
USD/JPY,2023-05-04T16:15:00+00:00,70.17,-0.2353,-0.2403,time_exit
AUD/USD,2023-05-04T17:00:00+00:00,72.65,0.3384,0.3182,time_exit
USD/CHF,2023-05-04T18:00:00+00:00,71.06,0.3816,0.3582,time_exit
USD/JPY,2023-05-05T00:15:00+00:00,75.77,0.1814,0.1496,time_exit
GBP/USD,2023-05-05T01:15:00+00:00,73.12,1.5,1.444,take_profit
USD/JPY,2023-05-05T01:30:00+00:00,76.64,-0.7225,-0.7451,time_exit
GBP/USD,2023-05-05T03:30:00+00:00,73.69,-1.0,-1.0401,stop_loss
GBP/USD,2023-05-05T06:45:00+00:00,78.83,-1.0,-1.0191,stop_loss
USD/JPY,2023-05-05T10:15:00+00:00,71.51,-1.0,-1.0294,stop_loss
USD/JPY,2023-05-05T11:00:00+00:00,70.53,-1.0,-1.0344,stop_loss
USD/CAD,2023-05-05T12:30:00+00:00,75.42,1.5,1.4563,take_profit
USD/CAD,2023-05-05T13:00:00+00:00,74.77,1.5,1.4719,take_profit
GBP/USD,2023-05-05T14:00:00+00:00,72.75,0.6788,0.6552,time_exit
AUD/USD,2023-05-05T17:00:00+00:00,70.61,-0.0163,-0.0311,time_exit
AUD/USD,2023-05-08T02:15:00+00:00,70.95,1.5,1.4597,take_profit
GBP/USD,2023-05-08T02:30:00+00:00,73.87,0.89,0.8493,time_exit
EUR/USD,2023-05-08T04:30:00+00:00,71.07,-0.0081,-0.0161,time_exit
USD/CAD,2023-05-08T09:45:00+00:00,72.45,-1.0,-1.0426,stop_loss
GBP/USD,2023-05-08T11:45:00+00:00,74.63,-1.0,-1.0403,stop_loss
EUR/USD,2023-05-08T13:45:00+00:00,74.62,-1.0,-1.0132,stop_loss
EUR/USD,2023-05-08T15:15:00+00:00,70.04,-1.0,-1.0253,stop_loss
USD/CAD,2023-05-08T18:45:00+00:00,73.7,-0.1957,-0.2588,time_exit
EUR/USD,2023-05-09T07:45:00+00:00,72.75,1.5,1.4835,take_profit
EUR/USD,2023-05-09T13:30:00+00:00,77.6,-0.4627,-0.4737,time_exit
USD/JPY,2023-05-10T05:30:00+00:00,70.99,-1.0,-1.0237,stop_loss
EUR/USD,2023-05-10T08:15:00+00:00,76.54,-1.0,-1.0038,stop_loss
USD/CAD,2023-05-10T12:45:00+00:00,71.04,-1.0,-1.0178,stop_loss
USD/JPY,2023-05-11T00:15:00+00:00,76.02,-1.0,-1.0146,stop_loss
EUR/USD,2023-05-11T06:30:00+00:00,75.73,1.5,1.4899,take_profit
USD/CHF,2023-05-11T09:00:00+00:00,70.51,-0.0347,-0.0579,time_exit
EUR/USD,2023-05-11T13:45:00+00:00,76.45,-0.3007,-0.3027,time_exit
EUR/USD,2023-05-12T07:30:00+00:00,70.15,1.5,1.4885,take_profit
GBP/USD,2023-05-12T07:45:00+00:00,72.89,-1.0,-1.0755,stop_loss
EUR/USD,2023-05-12T08:00:00+00:00,72.28,1.5,1.4865,take_profit
GBP/USD,2023-05-12T09:00:00+00:00,71.35,1.5,1.4385,take_profit
USD/CHF,2023-05-12T11:30:00+00:00,73.23,1.5,1.4466,take_profit
GBP/USD,2023-05-12T12:45:00+00:00,76.84,1.5,1.4787,take_profit
USD/CHF,2023-05-12T14:15:00+00:00,71.97,0.96,0.9329,time_exit
USD/JPY,2023-05-12T14:30:00+00:00,71.62,1.1355,1.1227,time_exit
AUD/USD,2023-05-12T15:00:00+00:00,73.72,0.1912,0.1673,time_exit
EUR/USD,2023-05-12T15:00:00+00:00,74.63,0.1225,0.1156,time_exit
GBP/USD,2023-05-12T17:00:00+00:00,71.69,-0.1135,-0.1251,time_exit
EUR/USD,2023-05-15T00:15:00+00:00,73.87,-1.0,-1.0227,stop_loss
EUR/USD,2023-05-15T02:00:00+00:00,74.62,-1.0,-1.0451,stop_loss
USD/JPY,2023-05-15T09:00:00+00:00,79.88,-1.0,-1.0188,stop_loss
USD/JPY,2023-05-15T13:00:00+00:00,74.84,-0.0245,-0.049,time_exit
EUR/USD,2023-05-15T16:30:00+00:00,70.7,-1.0,-1.0187,stop_loss
USD/JPY,2023-05-16T06:15:00+00:00,70.51,-1.0,-1.0481,stop_loss
USD/JPY,2023-05-16T12:45:00+00:00,73.69,0.5744,0.5631,time_exit
EUR/USD,2023-05-16T14:15:00+00:00,73.89,0.257,0.2499,time_exit
USD/JPY,2023-05-17T02:45:00+00:00,72.41,1.5,1.4622,take_profit
EUR/USD,2023-05-17T05:30:00+00:00,73.57,1.5,1.4721,take_profit
USD/JPY,2023-05-17T07:30:00+00:00,75.63,1.1973,1.1856,time_exit
GBP/USD,2023-05-17T07:45:00+00:00,71.74,-1.0,-1.016,stop_loss
EUR/USD,2023-05-17T08:00:00+00:00,74.98,-0.2888,-0.2996,time_exit
GBP/USD,2023-05-17T13:45:00+00:00,70.87,-1.0,-1.0451,stop_loss
AUD/USD,2023-05-17T14:15:00+00:00,71.51,-1.0,-1.0754,stop_loss
GBP/USD,2023-05-17T14:45:00+00:00,70.83,-1.0,-1.0336,stop_loss
USD/CAD,2023-05-17T15:45:00+00:00,71.71,-1.0,-1.0288,stop_loss
USD/JPY,2023-05-17T16:45:00+00:00,77.01,-0.1355,-0.1449,time_exit
EUR/USD,2023-05-17T17:45:00+00:00,73.83,-0.1915,-0.2176,time_exit
USD/JPY,2023-05-18T02:15:00+00:00,73.45,1.5,1.4697,take_profit
EUR/USD,2023-05-18T07:30:00+00:00,73.49,1.5,1.4778,take_profit
GBP/USD,2023-05-18T08:00:00+00:00,76.1,1.5,1.4712,take_profit
USD/JPY,2023-05-18T08:00:00+00:00,77.94,1.5,1.4959,take_profit
AUD/USD,2023-05-18T11:00:00+00:00,71.3,1.5,1.4,take_profit
EUR/USD,2023-05-18T12:45:00+00:00,75.08,0.593,0.5841,time_exit
USD/CHF,2023-05-18T12:45:00+00:00,70.36,0.7641,0.7341,time_exit
AUD/USD,2023-05-18T13:00:00+00:00,70.9,-0.1406,-0.179,time_exit
GBP/USD,2023-05-18T15:00:00+00:00,75.23,-0.2277,-0.2435,time_exit
USD/CAD,2023-05-18T16:15:00+00:00,71.14,-0.3071,-0.3338,time_exit
USD/JPY,2023-05-19T01:15:00+00:00,77.42,-1.0,-1.029,stop_loss
EUR/USD,2023-05-19T01:30:00+00:00,78.78,-1.0,-1.0195,stop_loss
USD/CHF,2023-05-19T01:30:00+00:00,70.54,-1.0,-1.0735,stop_loss
EUR/USD,2023-05-19T01:45:00+00:00,79.39,-1.0,-1.0225,stop_loss
USD/CAD,2023-05-19T01:45:00+00:00,73.54,-1.0,-1.04,stop_loss
AUD/USD,2023-05-19T02:00:00+00:00,71.73,-1.0,-1.0578,stop_loss
EUR/USD,2023-05-19T07:15:00+00:00,73.04,-1.0,-1.0266,stop_loss
USD/JPY,2023-05-19T07:15:00+00:00,71.46,-1.0,-1.0124,stop_loss
EUR/USD,2023-05-19T10:15:00+00:00,72.66,-1.0,-1.0249,stop_loss
EUR/USD,2023-05-19T13:30:00+00:00,76.48,-1.0,-1.0095,stop_loss
USD/CAD,2023-05-19T14:00:00+00:00,72.59,-0.2373,-0.2624,time_exit
GBP/USD,2023-05-19T15:00:00+00:00,71.19,-1.0,-1.0165,stop_loss
USD/CHF,2023-05-22T01:00:00+00:00,70.04,-1.0,-1.0424,stop_loss
AUD/USD,2023-05-22T08:15:00+00:00,73.08,-0.5558,-0.5969,time_exit
USD/CHF,2023-05-22T09:00:00+00:00,71.08,-0.4134,-0.4315,time_exit
GBP/USD,2023-05-22T14:00:00+00:00,73.39,-0.1908,-0.2077,time_exit
USD/JPY,2023-05-22T14:00:00+00:00,73.57,-1.0,-1.0108,stop_loss
USD/JPY,2023-05-22T14:15:00+00:00,72.47,0.1914,0.1814,time_exit
USD/CAD,2023-05-22T15:00:00+00:00,72.88,-0.7131,-0.7817,time_exit
USD/JPY,2023-05-23T01:00:00+00:00,72.68,1.5,1.4581,take_profit
USD/JPY,2023-05-23T02:15:00+00:00,77.96,-1.0,-1.0173,stop_loss
USD/JPY,2023-05-23T05:15:00+00:00,76.42,-1.0,-1.0348,stop_loss
EUR/USD,2023-05-23T07:30:00+00:00,72.59,1.5,1.484,take_profit
GBP/USD,2023-05-23T07:30:00+00:00,70.64,0.0438,0.0109,time_exit
USD/JPY,2023-05-23T09:00:00+00:00,73.26,1.5,1.4741,take_profit
USD/JPY,2023-05-23T10:30:00+00:00,76.83,0.1833,0.1664,time_exit
EUR/USD,2023-05-23T12:45:00+00:00,74.97,-1.0,-1.0096,stop_loss
USD/CHF,2023-05-23T12:45:00+00:00,72.87,-1.0,-1.029,stop_loss
EUR/USD,2023-05-23T14:30:00+00:00,76.68,0.775,0.7615,time_exit
USD/JPY,2023-05-23T19:45:00+00:00,76.93,-1.0,-1.0186,stop_loss
USD/JPY,2023-05-24T06:00:00+00:00,71.47,1.5,1.4773,take_profit
USD/JPY,2023-05-24T07:00:00+00:00,74.65,1.3019,1.2925,time_exit
GBP/USD,2023-05-24T07:30:00+00:00,72.57,1.1692,1.1475,time_exit
EUR/USD,2023-05-24T08:15:00+00:00,71.62,1.5,1.4724,take_profit
EUR/USD,2023-05-24T10:15:00+00:00,76.54,-1.0,-1.0067,stop_loss
USD/CAD,2023-05-24T10:15:00+00:00,73.27,1.1482,1.1163,time_exit
AUD/USD,2023-05-24T10:30:00+00:00,74.2,0.9026,0.8642,time_exit
USD/CHF,2023-05-24T13:45:00+00:00,75.48,-0.1086,-0.135,time_exit
EUR/USD,2023-05-24T14:30:00+00:00,71.5,0.1903,0.1855,time_exit
USD/JPY,2023-05-24T16:15:00+00:00,73.0,0.1864,0.1816,time_exit
USD/CAD,2023-05-24T19:30:00+00:00,71.11,0.554,0.5054,time_exit
AUD/USD,2023-05-24T19:45:00+00:00,74.61,0.7348,0.6854,time_exit
EUR/USD,2023-05-25T01:30:00+00:00,76.08,1.5,1.4879,take_profit
USD/JPY,2023-05-25T01:30:00+00:00,74.96,-0.1222,-0.1293,time_exit
GBP/USD,2023-05-25T02:00:00+00:00,71.84,-1.0,-1.0464,stop_loss
AUD/USD,2023-05-25T05:00:00+00:00,73.61,-1.0,-1.0674,stop_loss
AUD/USD,2023-05-25T07:00:00+00:00,72.65,1.5,1.3923,take_profit
EUR/USD,2023-05-25T07:30:00+00:00,79.89,0.0761,0.0641,time_exit
GBP/USD,2023-05-25T09:45:00+00:00,75.07,1.5,1.4431,take_profit
USD/JPY,2023-05-25T10:45:00+00:00,77.33,-1.0,-1.0324,stop_loss
USD/CHF,2023-05-25T12:30:00+00:00,72.03,-1.0,-1.0999,stop_loss
USD/JPY,2023-05-25T12:30:00+00:00,78.78,1.5,1.4795,take_profit
GBP/USD,2023-05-25T12:45:00+00:00,76.05,0.5403,0.5223,time_exit
USD/CAD,2023-05-25T13:30:00+00:00,74.82,0.1635,0.1431,time_exit
USD/CHF,2023-05-25T13:30:00+00:00,78.74,-0.3732,-0.4051,time_exit
AUD/USD,2023-05-25T13:45:00+00:00,72.67,0.0499,0.0125,time_exit
EUR/USD,2023-05-25T16:45:00+00:00,80.72,-0.4219,-0.4333,time_exit
USD/JPY,2023-05-25T19:30:00+00:00,79.18,-0.4536,-0.4642,time_exit
EUR/USD,2023-05-26T07:30:00+00:00,71.83,-1.0,-1.031,stop_loss
EUR/USD,2023-05-26T08:00:00+00:00,70.63,-1.0,-1.0299,stop_loss
GBP/USD,2023-05-26T11:00:00+00:00,70.45,1.5,1.4495,take_profit
USD/CAD,2023-05-26T12:00:00+00:00,72.18,1.5,1.4185,take_profit
USD/CAD,2023-05-26T12:45:00+00:00,75.84,-0.5908,-0.6284,time_exit
USD/JPY,2023-05-26T12:45:00+00:00,72.62,1.0188,1.0086,time_exit
GBP/USD,2023-05-26T13:45:00+00:00,72.34,0.0458,0.0131,time_exit
AUD/USD,2023-05-26T15:00:00+00:00,71.35,-0.7262,-0.7557,time_exit
EUR/USD,2023-05-29T00:00:00+00:00,71.0,-1.0,-1.0359,stop_loss
EUR/USD,2023-05-29T07:30:00+00:00,74.04,1.5,1.4791,take_profit
EUR/USD,2023-05-29T13:45:00+00:00,76.2,-0.11,-0.1415,time_exit
USD/JPY,2023-05-29T15:00:00+00:00,71.36,0.1871,0.1621,time_exit
USD/JPY,2023-05-30T05:00:00+00:00,72.52,-1.0,-1.0123,stop_loss
EUR/USD,2023-05-30T07:30:00+00:00,75.73,-1.0,-1.0087,stop_loss
AUD/USD,2023-05-30T13:15:00+00:00,73.24,0.7129,0.6752,time_exit
AUD/USD,2023-05-31T01:45:00+00:00,74.81,1.2395,1.1918,time_exit
EUR/USD,2023-05-31T04:00:00+00:00,72.25,0.4768,0.4689,time_exit
USD/JPY,2023-05-31T05:30:00+00:00,72.62,-1.0,-1.0128,stop_loss
AUD/USD,2023-05-31T11:00:00+00:00,74.68,-1.0,-1.0596,stop_loss
USD/CAD,2023-05-31T11:00:00+00:00,73.25,-1.0,-1.0853,stop_loss
USD/CAD,2023-05-31T12:45:00+00:00,75.21,-1.0,-1.0765,stop_loss
EUR/USD,2023-05-31T13:15:00+00:00,74.17,-1.0,-1.0364,stop_loss
AUD/USD,2023-05-31T14:00:00+00:00,71.9,-1.0,-1.0436,stop_loss
USD/JPY,2023-06-01T02:45:00+00:00,70.01,-1.0,-1.0448,stop_loss
EUR/USD,2023-06-01T06:00:00+00:00,78.81,-1.0,-1.0188,stop_loss
GBP/USD,2023-06-01T10:00:00+00:00,76.46,1.5,1.4836,take_profit
USD/JPY,2023-06-01T11:15:00+00:00,70.39,1.5,1.4642,take_profit
EUR/USD,2023-06-01T13:15:00+00:00,70.46,-1.0,-1.0262,stop_loss
GBP/USD,2023-06-01T18:00:00+00:00,73.42,0.1761,0.1538,time_exit
EUR/USD,2023-06-02T05:45:00+00:00,71.03,-1.0,-1.0208,stop_loss
EUR/USD,2023-06-02T06:00:00+00:00,74.39,-1.0,-1.0059,stop_loss
USD/CAD,2023-06-02T08:15:00+00:00,72.87,-1.0,-1.0564,stop_loss
USD/JPY,2023-06-02T09:15:00+00:00,70.19,-1.0,-1.0285,stop_loss
GBP/USD,2023-06-02T09:30:00+00:00,71.64,-1.0,-1.0599,stop_loss
USD/CAD,2023-06-02T09:30:00+00:00,75.59,-1.0,-1.0519,stop_loss
USD/CAD,2023-06-02T12:45:00+00:00,73.83,-1.0,-1.0862,stop_loss
USD/CAD,2023-06-02T16:00:00+00:00,71.16,1.5,1.4292,take_profit
AUD/USD,2023-06-02T18:30:00+00:00,70.48,-1.0,-1.0959,stop_loss
EUR/USD,2023-06-05T07:30:00+00:00,76.73,1.5,1.4642,take_profit
USD/JPY,2023-06-05T07:30:00+00:00,78.61,-1.0,-1.0087,stop_loss
EUR/USD,2023-06-05T12:45:00+00:00,74.82,-1.0,-1.0137,stop_loss
GBP/USD,2023-06-05T13:15:00+00:00,70.67,1.5,1.4352,take_profit
USD/CAD,2023-06-06T14:15:00+00:00,70.28,0.4871,0.4505,time_exit
EUR/USD,2023-06-06T14:30:00+00:00,72.62,-0.6915,-0.702,time_exit
AUD/USD,2023-06-07T03:15:00+00:00,73.33,1.0429,1.0022,time_exit
AUD/USD,2023-06-07T12:30:00+00:00,70.86,-1.0,-1.0373,stop_loss
USD/CHF,2023-06-07T20:00:00+00:00,73.6,-0.5637,-0.6037,time_exit
AUD/USD,2023-06-08T03:00:00+00:00,71.46,-1.0,-1.0848,stop_loss
USD/CHF,2023-06-08T07:00:00+00:00,72.8,-1.0,-1.0588,stop_loss
AUD/USD,2023-06-08T07:30:00+00:00,75.8,1.5,1.4589,take_profit
GBP/USD,2023-06-08T08:15:00+00:00,77.67,1.5,1.4671,take_profit
USD/JPY,2023-06-08T09:15:00+00:00,72.0,-1.0,-1.0341,stop_loss
USD/CAD,2023-06-08T10:15:00+00:00,70.73,-1.0,-1.0549,stop_loss
EUR/USD,2023-06-08T12:30:00+00:00,73.28,0.9411,0.932,time_exit
GBP/USD,2023-06-08T13:30:00+00:00,71.82,0.7316,0.7157,time_exit
USD/CAD,2023-06-08T13:45:00+00:00,72.25,-1.0,-1.0898,stop_loss
AUD/USD,2023-06-08T15:45:00+00:00,71.73,0.1858,0.1526,time_exit
USD/CAD,2023-06-08T16:15:00+00:00,72.08,-0.4695,-0.518,time_exit
GBP/USD,2023-06-09T11:45:00+00:00,76.1,0.4713,0.4457,time_exit
USD/CHF,2023-06-09T19:45:00+00:00,70.03,-1.0,-1.0489,stop_loss
GBP/USD,2023-06-12T07:00:00+00:00,76.72,-1.0,-1.0418,stop_loss
EUR/USD,2023-06-12T08:00:00+00:00,74.5,-0.8036,-0.815,time_exit
AUD/USD,2023-06-12T08:45:00+00:00,70.91,-1.0,-1.0402,stop_loss
EUR/USD,2023-06-12T17:45:00+00:00,72.48,1.5,1.4736,take_profit
EUR/USD,2023-06-13T02:30:00+00:00,72.12,1.5,1.4719,take_profit
EUR/USD,2023-06-13T05:30:00+00:00,73.5,-0.1396,-0.151,time_exit
GBP/USD,2023-06-13T09:30:00+00:00,77.33,1.5,1.4713,take_profit
USD/CAD,2023-06-13T12:00:00+00:00,73.19,1.5,1.4454,take_profit
AUD/USD,2023-06-13T12:45:00+00:00,75.45,-1.0,-1.0379,stop_loss
GBP/USD,2023-06-13T12:45:00+00:00,77.01,0.3694,0.3555,time_exit
EUR/USD,2023-06-13T14:45:00+00:00,73.04,-0.5001,-0.5115,time_exit
EUR/USD,2023-06-14T00:15:00+00:00,73.1,-1.0,-1.0349,stop_loss
AUD/USD,2023-06-14T02:00:00+00:00,73.98,0.8692,0.8002,time_exit
EUR/USD,2023-06-14T09:00:00+00:00,79.4,1.5,1.4921,take_profit
GBP/USD,2023-06-14T09:00:00+00:00,70.38,1.5,1.4734,take_profit
EUR/USD,2023-06-14T13:30:00+00:00,71.38,-0.1783,-0.1878,time_exit
GBP/USD,2023-06-14T13:30:00+00:00,74.44,-1.0,-1.014,stop_loss
USD/CAD,2023-06-14T16:45:00+00:00,73.91,-1.0,-1.0769,stop_loss
USD/JPY,2023-06-15T00:00:00+00:00,70.63,1.5,1.4685,take_profit
USD/JPY,2023-06-15T01:15:00+00:00,71.53,0.5694,0.56,time_exit
